,LoanAmount,data.Request.Input.Application.RequestedLoanTerm,data.Request.Input.CB.Outstandingloan,data.Request.Input.Customer.Employment.IndustrySector,data.Request.Input.Customer.Income.Final,data.Request.Input.Customer.TotalExistingExposure,salaryService,loanAge,data.Request.Input.Customer.Age
0,-0.6073699331227497,-0.3713960505927561,0.1067594596243221,-0.42378178466938576,-0.2847255464508036,-0.4951140335506959,0,0.22516768796106057,0.01166420319750577
1,1.645527797331791,-0.9399470740580163,0.15706315823472225,-0.43649556833773523,1.7593320926840497,1.1511458424615653,1,1.1533086055007453,1.2214791063634431
2,-0.576402266724749,-0.18187904277100272,-0.26213433018527893,0.7067078588573975,-0.3779255269718966,-0.7290050867615442,1,-0.23890277080878183,-0.6753474710848664
3,-0.6151118497222497,-0.7504300662362628,-0.26213433018527893,1.0140479354263785,-0.35855620864982085,-0.7970208826507522,0,-0.23890277080878183,-1.1256042849236065
4,1.9474625447122964,-0.7504300662362628,0.14805817515014444,0.8856828014904267,0.05414503767238791,1.1948702826760562,0,0.22516768796106057,-0.24425052166479602
5,1.1810128013617827,0.7657059963377643,0.14805817515014444,-0.39123811288466764,-0.10546025927895931,0.7499914544619503,0,-2.0951846058881514,-1.0585447594582622
6,-0.6383375995207502,-0.5609130584145094,-0.24536643064847888,-2.9821932500325206,-0.3108860173087231,-0.8157599284569627,1,-0.23890277080878183,-0.9435855729462436
7,0.0971444774317631,0.0076379650507506685,-0.26213433018527893,0.7122538038527693,-0.27241162784495465,-0.2272150823952436,0,-1.631114147118309,1.6334161913648437
8,1.3977864661477866,0.38667198069425746,-0.22021458134327881,-0.5273822824598604,0.028856582509732394,0.9387699899911809,0,-0.7029732295786243,-0.4166893014328242
9,0.2906923924192666,-1.8875321131667833,-0.26213433018527893,-0.5695650008785108,-0.24514131882942644,0.08510234770826294,1,-1.631114147118309,1.4034978183408062
10,1.421012215946287,-0.5609130584145094,-0.26213433018527893,-0.33268750492127286,0.4199952589126863,1.565486966398884,1,-0.23890277080878183,-0.22509065724612623
11,-0.6693052659187507,-0.5609130584145094,-0.26213433018527893,-1.0923875176342395,-0.3555437907934544,-0.8150658897233993,1,-0.23890277080878183,-1.4034223189943187
12,0.5074660572052705,0.9552230041595176,-0.018999786901678254,-0.7568097756877191,1.5513167122865321,0.028191171556068415,1,0.22516768796106057,-0.4262692336421591
13,-0.41382201813524616,0.0076379650507506685,-0.26213433018527893,-1.1212283461196173,-0.3098026038691527,-0.5325921251631167,0,-1.631114147118309,0.3018056142672931
14,-0.6228537663217499,-0.3713960505927561,-0.26213433018527893,-1.4887020903280745,-0.321535178678159,-0.679034297944983,0,-0.23890277080878183,-1.5758610987623467
15,-0.6538214327197505,-0.5609130584145094,-0.2537503804168789,-1.0233207503732122,-0.35121013703517273,-0.8102076185884558,0,0.22516768796106057,-0.5124886235261732
16,-0.6693052659187507,-0.18187904277100272,0.14805817515014444,0.21927526550738094,-0.3641846735919793,-0.8233943545261595,0,0.22516768796106057,-1.374682522366314
17,-0.6228537663217499,-0.18187904277100272,-0.11960718412247853,0.21927526550738094,-0.34415473731894597,-0.7192885444916572,1,1.1533086055007453,-1.0681246916675973
18,0.011983394837261564,-0.5609130584145094,0.5091890485075232,0.9913198699871094,-0.10255354029474603,-0.015533268658422502,0,1.1533086055007453,0.9724008689207359
19,-0.6538214327197505,0.38667198069425746,-0.26213433018527893,-1.7863944840572492,-0.3655323342119327,-0.8331108967960463,0,-0.23890277080878183,-1.355522657947644
20,-0.049951937958739555,-0.5609130584145094,-0.12799113389087854,-1.2709529135933375,-0.1189104407604553,0.5285930984552423,0,0.689238146730903,-0.5699682167821826
21,-0.6073699331227497,-0.18187904277100272,-0.26213433018527893,0.7122538038527693,-0.33659726795999145,-0.7734235657095984,0,0.22516768796106057,1.9303940898542256
22,1.5681086313367896,0.5761889885160109,-0.26213433018527893,-0.5695650008785108,0.05684035891229476,0.9915169337419953,0,-1.1670436883484667,0.7712222925247031
23,-0.6383375995207502,-0.7504300662362628,-0.2537503804168789,-0.5778851156758521,-0.2531480083950321,-0.19737141685201964,0,0.22516768796106057,-0.06223180968743299
24,-0.6693052659187507,0.5761889885160109,0.14805817515014444,0.1874988613880519,-0.36870330037652904,-0.8233943545261595,0,0.22516768796106057,-0.5987080134101872
25,3.8132644451918303,0.19715497287250405,-0.26213433018527893,1.0140479354263785,2.368316144594769,2.399721524142028,0,-1.1670436883484667,1.3747580217128015
26,-0.6383375995207502,-0.18187904277100272,0.006152062403521817,-0.0715997029384029,-0.17826035747448277,-0.8102076185884558,1,-0.23890277080878183,-0.9627454373649134
27,1.2429481341577837,0.0076379650507506685,2.3704258970923284,0.20454384458650537,0.19823902513525155,1.6571000792292458,1,-0.23890277080878183,1.3172784284567922
28,2.9539117026473147,0.5761889885160109,0.6517161945703236,-0.11665371531529249,2.362793378524764,2.654433739359777,0,-1.1670436883484667,-0.7998865898062201
29,0.15133789362826408,-0.3713960505927561,0.14805817515014444,-1.4887020903280745,0.12483115842484716,0.8082907080812715,0,0.689238146730903,3.300324395789116
30,-0.5918860999237494,0.5761889885160109,-0.04415163620687832,-0.5322979543282151,-0.34780134840823174,-0.7463560551006279,1,-0.7029732295786243,-1.556701234343677
31,-0.3286609355407446,0.19715497287250405,-0.26213433018527893,-0.2808534724065318,-0.3104103723840337,-0.5797867590454243,1,-1.1670436883484667,-1.001065166202253
32,-0.6693052659187507,-0.5609130584145094,-0.23698248088007887,-0.2521675153250232,-0.3581598378792463,-0.8525439813358201,0,-0.23890277080878183,0.8382818179900473
33,-0.6615633493192506,0.38667198069425746,-0.22021458134327881,-0.33268750492127286,-0.3526899212453177,-0.8331108967960463,0,-0.23890277080878183,-0.7424069965502107
34,-0.6305956829212501,-0.5609130584145094,-0.26213433018527893,-1.346398630659848,-0.3416708138233455,-0.7713414495089084,0,0.22516768796106057,-0.9340056407369086
35,-0.3828543517372456,-0.3713960505927561,-0.10283928458567848,-0.0715997029384029,-0.19805247128517134,-0.024555772194746025,0,-1.1670436883484667,0.867021614618052
36,-0.6615633493192506,0.0076379650507506685,-0.26213433018527893,0.8856828014904267,-0.3646338937986304,-0.8449095552666233,0,0.22516768796106057,-1.1639240137609461
37,-0.5841441833242492,-2.0770491209885367,-0.2537503804168789,-0.5180857814385041,-0.35353551222254337,-0.7477441325677545,0,1.6173790642705879,-0.21551072503679133
38,-0.2899513525432439,0.0076379650507506685,0.30797425406592266,-0.0944769755400264,0.2102886965607175,0.7833053136729909,1,-0.23890277080878183,1.0490403265954151
39,-0.5918860999237494,-2.0770491209885367,-0.22859853111167883,0.1874988613880519,-0.3158802890179623,-0.5409205899658769,0,1.6173790642705879,1.4897172082248202
40,-0.3673705185382453,0.9552230041595176,0.14805817515014444,-0.2521675153250232,-0.30298502661527066,-0.40558303692102404,0,-0.23890277080878183,-1.5662811665530119
41,-0.6228537663217499,-0.3713960505927561,0.14805817515014444,-0.3460367881875655,-0.3539583077111562,-0.8206181995919061,0,0.689238146730903,-0.9435855729462436
42,-0.6151118497222497,-2.0770491209885367,0.9116186373907244,-1.3111300960952823,-0.1673469489246638,-0.27579779374467794,1,1.6173790642705879,0.962820936711401
43,-0.297693269142744,0.0076379650507506685,-0.1699108827328787,-1.414727673784739,-0.252619514034266,-0.09257156808395411,0,-1.1670436883484667,1.432237614968811
44,-0.6228537663217499,-0.7504300662362628,-0.26213433018527893,-1.3111300960952823,-0.2845669981425738,-0.6207350443256618,0,0.22516768796106057,-1.4800617766689979
45,-0.6383375995207502,-0.7504300662362628,-0.26213433018527893,-1.1212283461196173,-0.35765776823651857,-0.8192301221247794,0,0.22516768796106057,0.03356751240591598
46,0.25972472602126606,0.7657059963377643,-0.0357676864384783,-1.3220354595747401,-0.1848665369840584,0.02402693915468833,1,0.22516768796106057,0.5508838517100004
47,-0.576402266724749,-0.5609130584145094,-0.1112232343540785,-0.5180857814385041,-0.2700598279395457,-0.5416146286994402,0,-0.23890277080878183,-0.16761106399011685
48,-0.1738226035507418,0.0076379650507506685,0.14805817515014444,-1.3111300960952823,-0.23998849881195744,-0.32229838889342227,0,0.22516768796106057,-0.052651877478098096
49,0.08940256083226296,0.19715497287250405,-0.26213433018527893,-0.7651434518531564,-0.20235970032541464,-0.14184831816695181,1,-2.0951846058881514,0.7903821569433729
50,-0.6770471825182509,0.9552230041595176,-0.10283928458567848,-1.2709529135933375,-0.34872621353957234,-0.8393572453981165,0,0.689238146730903,-1.1064444205049369
51,-0.576402266724749,-0.18187904277100272,-0.19506273203807875,1.0140479354263785,-0.27568829288170416,-0.4805392201458656,0,0.22516768796106057,-0.7519869287595455
52,-0.6151118497222497,-0.5609130584145094,-0.26213433018527893,-1.414727673784739,-0.3015580918412023,-0.6353098577304922,0,2.08144952304043,-0.3687896403861497
53,-0.5996280165232495,-0.7504300662362628,-0.2537503804168789,-1.3111300960952823,-0.18336032805587515,-0.21611046265823006,0,0.22516768796106057,-1.1639240137609461
54,-0.6305956829212501,0.0076379650507506685,-0.26213433018527893,-0.39123811288466764,-0.23665898433913132,-0.451389593336205,1,-0.23890277080878183,-0.43584916585149397
55,-0.49124118413024753,0.19715497287250405,-0.26213433018527893,-0.5322979543282151,-0.3503645460579471,-0.6582131359380826,0,-0.23890277080878183,-0.26341038608346584
56,-0.5841441833242492,0.0076379650507506685,-0.027383736670078276,0.26760502359798627,-0.2784628882757259,-0.7428858614328111,0,0.22516768796106057,-0.25383045387413095
57,-0.19704835334924223,0.0076379650507506685,-0.24536643064847888,-0.9768394338726524,-0.24577551206234569,-0.2889845296823816,0,0.689238146730903,2.5914094122983333
58,-0.5841441833242492,-0.7504300662362628,-0.26213433018527893,0.7122538038527693,-0.2901426136486556,-0.49858422721851264,0,-0.23890277080878183,-1.3938423867849836
59,-0.6305956829212501,-0.5609130584145094,-0.26213433018527893,-0.0944769755400264,-0.3573142469020206,-0.8150658897233993,0,0.22516768796106057,-0.3017301149208054
60,-0.5996280165232495,0.38667198069425746,-0.26213433018527893,-1.5011929193246727,-0.3498889011332576,-0.7581547135712048,1,-0.7029732295786243,2.1507325306689284
61,-0.6693052659187507,0.19715497287250405,-0.26213433018527893,0.1171282163759246,-0.3716100193607423,-0.8442155165330599,1,0.22516768796106057,-0.4262692336421591
62,0.6932720555932739,0.38667198069425746,-0.26213433018527893,-0.5180857814385041,-0.140895806168323,0.12327447805424707,1,0.22516768796106057,1.1927393097354386
63,-0.042210021359239416,-0.7504300662362628,-0.26213433018527893,0.7122538038527693,0.7495907670044337,3.0417073526881255,0,-0.23890277080878183,0.08146717345259047
64,-0.576402266724749,-0.3713960505927561,0.14805817515014444,-0.42165227952661527,-0.299523388552253,-0.6616833296058994,0,0.689238146730903,0.12936683449926495
65,0.6003690563992722,0.0076379650507506685,-0.26213433018527893,0.4905863576982296,0.20024730370616253,1.182377585471916,0,0.22516768796106057,0.01166420319750577
66,0.25198280942176593,-0.3713960505927561,-0.0022318873648782063,0.4478899354378933,-0.08997537450851403,0.14340160132758417,1,0.689238146730903,-1.1926638103889509
67,-0.5996280165232495,-0.7504300662362628,-0.23698248088007887,0.4478899354378933,-0.3788239673851989,-0.5117709631562163,1,0.22516768796106057,-1.2309835392262904
68,-0.5996280165232495,0.19715497287250405,-0.26213433018527893,0.035459146059149606,-0.3578427412627867,-0.7623189459725849,0,0.22516768796106057,-0.8286263864342247
69,0.4842403074067701,0.0076379650507506685,1.7416296644623266,0.285863896697731,-0.21832023002054937,-0.09604176175177086,1,-0.7029732295786243,2.620149208926338
